#{"t_start": 1729549721.708162, "env_id": "None"}
r,l,t
4.594268,17,240.464686
2.056028,11,240.540671
0.909412,7,240.608821
1.688979,8,240.680783
2.392239,10,240.757809
2.41753,9,240.831137
3.22261,13,240.909756
0.934202,6,240.977469
4.469071,18,241.063782
-0.5,1,241.122838
1.202605,8,241.193896
0.767828,5,241.259108
-0.5,1,241.319647
0.172088,3,241.382987
5.033088,18,241.468082
0.349303,4,241.536664
0.323666,4,241.603661
-0.014502,3,241.668285
0.172948,3,241.730983
1.871912,9,241.803346
0.670682,5,241.870303
0.771849,7,241.940952
0.770399,6,242.009259
-0.154198,2,242.071604
1.926362,10,242.147174
0.057113,6,242.214245
0.411297,4,242.278432
2.898495,12,242.35468
0.702773,5,242.420712
2.741984,12,242.496876
0.689757,6,242.563912
1.768787,8,242.633792
-0.098792,5,242.702089
2.803634,11,242.777773
3.572676,19,242.865026
5.44268,19,242.951345
1.261815,8,243.022746
4.3364,15,243.104322
0.399371,4,243.1691
3.033258,12,243.246242
2.810097,14,243.326853
-0.225331,2,243.393309
3.069043,13,243.471903
1.293836,8,243.54349
0.750279,5,243.610834
1.987366,10,243.687257
2.201124,11,243.771468
0.889863,5,243.838728
2.077036,9,243.91283
7.046092,27,244.015565
0.883236,5,244.088957
1.569151,7,244.15875
1.879615,8,244.230163
2.480713,10,244.302608
0.812102,6,244.371154
1.155393,7,244.440256
0.464851,4,244.504468
0.697641,5,244.571479
1.359717,8,244.643396
0.202275,4,244.717267
3.009553,12,244.811735
-0.194003,2,244.878389
-0.021951,3,244.942946
0.44842,4,245.009237
3.852486,17,245.104071
0.096803,3,245.179424
-0.341755,2,245.249974
4.118437,17,245.341584
0.266233,4,245.414173
4.730803,18,245.501251
2.537414,12,245.579444
0.415838,4,245.645345
1.887969,9,245.718998
2.110981,10,245.806704
-0.177619,2,245.876117
0.894077,5,245.947365
1.91301,10,246.029512
3.566702,14,246.123587
0.400602,4,246.191593
1.473166,8,246.264109
1.159738,6,246.338278
1.623454,8,246.420207
6.147552,22,246.513569
0.713618,6,246.582541
-0.5,1,246.644616
3.097185,12,246.728782
2.424567,11,246.806492
2.487795,12,246.883435
0.320747,7,246.952911
2.43468,12,247.03826
0.265671,4,247.108405
0.572205,5,247.179838
2.259406,17,247.265287
0.763071,7,247.335138
0.326422,4,247.400572
0.830021,7,247.470546
3.311981,13,247.562814
1.360789,7,247.640446
1.99241,11,247.717602
1.589166,8,247.790577
2.790927,12,247.868947
0.22605,4,247.934687
3.37326,13,248.012568
2.487028,11,248.088167
1.324838,7,248.158022
0.386874,4,248.223322
0.819726,5,248.289624
2.815641,13,248.368291
0.698057,5,248.440702
0.166512,3,248.507963
1.232111,6,248.578884
1.391374,8,248.652689
1.001419,6,248.724094
3.21067,14,248.808517
2.998366,13,248.889304
1.468529,9,248.963398
0.436752,7,249.035983
1.188223,8,249.109273
0.581496,5,249.176403
1.473027,8,249.251667
1.246202,7,249.32348
0.86775,6,249.392879
0.070285,3,249.455766
2.602119,15,249.537429
1.706284,8,249.614614
1.343122,10,249.692243
0.113303,3,249.757804
3.243904,14,249.840861
0.417455,4,249.912214
2.214004,11,249.989565
1.327669,7,250.062467
1.621516,11,250.139251
2.769184,11,250.219597
2.180743,10,250.297315
0.740088,5,250.366958
4.49957,15,250.453311
0.475877,4,250.518996
1.81687,8,250.593566
0.685683,4,250.658528
0.189997,4,250.724934
0.479605,4,250.790656
0.855969,6,250.858312
0.352392,4,250.92268
1.795601,8,250.994073
0.795893,5,251.061491
2.49294,11,251.136584
1.30024,8,251.208672
0.383548,4,251.275179
2.805293,13,251.358397
-0.071875,3,251.425925
0.556058,5,251.495739
0.25405,5,251.56215
-0.19151,2,251.623574
-0.5,1,251.683888
0.729323,5,251.750776
0.283753,4,251.819858
0.118958,3,251.887568
1.399863,9,251.9599
0.232234,4,252.025457
3.975456,16,252.111804
0.357226,4,252.1844
0.031024,3,252.254095
0.503515,5,252.325175
1.947888,9,252.401827
0.295247,4,252.472316
2.410524,13,252.551816
0.407657,4,252.61918
1.345289,7,252.691364
2.61233,11,252.770047
-0.256146,2,252.833705
0.390164,5,252.90124
0.955194,7,252.973304
1.086211,7,253.0499
1.499254,9,253.125274
2.931041,11,253.201605
0.767666,7,253.27163
0.291338,4,253.336339
0.062332,3,253.402833
5.406435,18,253.495461
0.910193,6,253.875742
0.921585,5,253.951235
0.074275,3,254.023128
0.900666,5,254.093326
2.653582,10,254.168152
1.934914,9,254.241842
0.9552,6,254.316715
-0.016955,3,254.38504
4.268351,15,254.472287
-0.5,1,254.533484
1.146552,6,254.602562
2.549405,12,254.681728
1.178984,8,254.755569
1.387182,10,254.836474
6.611465,22,254.935082
0.694414,6,255.003815
0.217963,4,255.069782
2.692132,11,255.145266
1.762962,8,255.215291
0.20259,3,255.27912
1.140596,6,255.348651
0.359976,4,255.413687
1.941781,10,255.490163
2.909678,12,255.569243
1.834082,9,255.642863
1.430843,7,255.7171
4.100954,15,255.814233
3.668191,14,255.901248
-0.5,1,255.965528
1.920055,11,256.040859
0.597488,4,256.106518
3.333806,15,256.189215
1.142967,8,256.265006
5.454606,21,256.378582
3.292176,15,256.484296
3.839464,14,256.575097
0.520471,4,256.643265
0.762543,6,256.732523
-0.078046,3,256.806096
1.574666,7,256.8829
0.299447,4,256.950143
1.105582,7,257.020277
0.385126,4,257.085695
1.959608,11,257.161576
4.965348,17,257.256185
-0.056239,3,257.331914
0.081732,4,257.402659
0.199098,3,257.469995
1.465215,8,257.544989
4.702206,20,257.641154
2.352758,11,257.719912
0.432515,4,257.785424
1.012019,6,257.85641
4.756655,16,257.940461
3.393794,12,258.020894
2.623398,11,258.100109
0.17092,3,258.167755
1.718717,7,258.244458
1.354987,10,258.32388
0.317639,4,258.403564
3.7057,13,258.493316
6.241106,23,258.598382
0.376199,5,258.673271
0.100629,3,258.746614
-0.5,1,258.814971
3.947027,13,258.902628
0.338826,4,258.975517
3.127781,14,259.060391
0.156521,4,259.12779
0.78272,6,259.199097
0.954084,6,259.272365
2.574478,13,259.353005
1.856701,8,259.424078
1.386387,7,259.493203
2.565594,11,259.569661
0.254868,4,259.634818
3.987641,16,259.718188
-0.104554,3,259.782289
0.154747,5,259.849379
3.227301,12,259.926583
-0.5,1,259.987552
0.544896,5,260.054226
2.504228,12,260.131481
1.512875,8,260.203395
0.841881,6,260.27251
1.245505,8,260.344465
2.097981,10,260.426534
-0.5,1,260.492596
1.040385,6,260.565087
0.06109,4,260.630471
0.242024,4,260.694674
1.683809,8,260.765453
0.302248,5,260.832972
1.5588,8,260.908293
0.355459,5,260.976778
0.317086,4,261.042584
0.138997,3,261.105692
3.090189,14,261.186285
1.445292,7,261.255078
0.037226,3,261.321269
2.269618,12,261.399713
1.76792,8,261.47075
0.713848,5,261.536728
0.568053,5,261.602593
2.678752,12,261.679449
0.282251,4,261.743532
0.613676,5,261.810206
0.305643,4,261.876203
0.09239,4,261.944644
0.696869,6,262.018498
0.879719,6,262.089695
1.267077,8,262.16059
2.048515,10,262.234973
3.354865,13,262.313037
-0.184498,2,262.375704
1.533213,8,262.445551
0.230322,5,262.511843
0.118507,3,262.575295
0.791318,5,262.641302
0.842053,6,262.709
3.153949,12,262.785148
-0.160034,3,262.847757
1.898179,10,262.921469
2.13521,9,262.993334
1.512528,8,263.064456
0.375897,5,263.130031
1.33449,7,263.199005
-0.050985,3,263.261453
0.299511,5,263.328167
0.193109,3,263.391636
-0.5,1,263.451713
0.709836,5,263.523858
3.081366,12,263.602735
-0.175708,2,263.666226
0.703291,5,263.734493
1.089816,7,263.807933
3.953805,17,263.896254
2.169413,12,263.977362
3.414969,18,264.069876
0.288168,5,264.137968
-0.210427,2,264.203014
2.62307,13,264.282299
1.819875,8,264.353988
0.927995,5,264.419083
1.87117,10,264.493864
2.139672,10,264.574907
2.222762,12,264.663761
1.825942,9,264.738738
2.936859,12,264.81572
-0.5,1,264.875479
0.67236,5,264.941386
1.398595,7,265.011127
0.431963,6,265.082677
-0.142233,2,265.147758
1.222771,6,265.219014
-0.205835,2,265.280852
3.523858,15,265.361727
1.180112,7,265.430943
3.88635,15,265.511269
1.655585,7,265.580224
2.618071,11,265.656209
2.597391,13,265.733642
2.549972,10,265.807785
2.003572,10,265.882637
4.342806,17,265.96722
4.802213,20,266.057555
5.258529,20,266.145781
1.197362,9,266.218121
0.478977,5,266.285097
-0.5,1,266.344628
0.356431,4,266.410427
2.494052,10,266.483732
2.205092,9,266.555686
-0.12929,3,266.619059
0.168579,3,266.683193
-0.197635,2,266.744705
1.796994,8,266.816934
0.804564,6,266.889387
0.093163,3,266.954715
0.494548,5,267.024096
0.181024,3,267.08765
0.142458,3,267.151422
2.239096,12,267.234441
0.456375,4,267.300775
0.576087,5,267.368955
0.406378,6,267.442922
0.116502,5,267.51252
2.959613,13,267.597173
2.366571,14,267.681759
2.326598,10,267.7656
1.912174,9,267.847958
1.683606,9,267.931661
0.815831,5,268.001261
-0.088799,3,268.067042
1.922316,9,268.151441
1.415247,9,268.228431
2.759506,13,268.30892
3.303894,14,268.397635
-0.202737,2,268.466803
3.374205,12,268.5506
1.090646,6,268.620745
1.584274,8,268.693785
0.724615,7,268.767852
1.660582,8,268.840934
2.264329,9,268.919836
1.405944,7,268.997889
6.319899,23,269.100567
3.196058,13,269.188027
8.084263,27,269.297234
1.117708,7,269.372167
-0.2038,2,269.437399
0.971574,6,269.506904
0.950628,6,269.576257
0.53964,4,269.641758
0.718556,5,269.707808
2.059859,9,269.780791
-0.5,1,269.846829
2.623802,12,269.935884
4.005525,16,270.026341
0.557067,5,270.092905
2.326425,11,270.168678
0.180889,4,270.235776
0.797246,6,270.306823
0.16162,3,270.381318
3.062725,14,270.468693
1.689887,9,270.547303
1.691641,8,270.625495
4.893794,16,270.716422
1.237941,7,270.792914
3.123858,12,270.872779
0.893897,5,270.946583
-0.5,1,271.009452
-0.274338,2,271.076868
1.526134,9,271.158574
1.828819,9,271.240971
1.074019,7,271.319212
4.549798,16,271.408114
2.566708,11,271.48414
-0.053084,3,271.548007
-0.046696,3,271.615379
1.088964,7,271.689329
2.555271,10,271.769692
7.429591,26,271.875777
-0.258361,2,271.943162
0.292308,4,272.012665
0.944414,6,272.086839
-0.5,1,272.148055
2.045937,8,272.220392
1.819956,10,272.296803
3.513627,13,272.376324
1.04177,7,272.446679
-0.060247,3,272.511727
10.410853,36,272.630068
4.196555,17,272.719403
6.789215,23,273.135111
0.870028,6,273.222845
5.038423,20,273.329511
3.093536,12,273.418039
4.495912,16,273.509284
6.094938,23,273.609967
8.855005,31,273.72024
1.982812,12,273.802356
2.201333,11,273.882179
2.543945,10,273.962566
2.073252,10,274.037157
2.922668,15,274.120201
-0.171588,2,274.183503
1.485962,11,274.258304
0.501451,4,274.325027
2.332399,10,274.398464
0.068208,3,274.462926
-0.009266,4,274.529228
0.955273,7,274.598371
-0.048587,5,274.671641
7.864688,25,274.779917
0.095581,3,274.852997
0.579504,5,274.927946
0.79452,6,275.00107
0.622353,5,275.070686
6.079459,22,275.164727
3.30855,13,275.250212
1.961141,9,275.331111
2.333572,12,275.414559
5.260738,20,275.504615
0.152691,3,275.572783
-0.5,1,275.635053
0.671298,5,275.702607
0.385536,6,275.77475
4.093856,15,275.861807
2.78735,11,275.944395
3.04487,13,276.027598
3.79408,14,276.120534
0.021571,3,276.192502
-0.036203,3,276.265966
-0.173603,2,276.338571
4.261675,16,276.434393
3.372321,13,276.529547
4.773822,21,276.634258
0.019055,3,276.705257
1.761663,11,276.787049
0.496541,5,276.861666
8.763611,25,276.97895
1.399631,7,277.066446
-0.194862,2,277.138789
4.640246,16,277.233363
1.653433,7,277.312502
1.947362,9,277.389212
-0.5,1,277.450387
0.744723,5,277.518456
2.101152,9,277.594568
1.191537,6,277.663387
0.601173,6,277.732582
0.102054,3,277.799348
0.160048,4,277.866118
5.593505,26,277.972077
0.484207,4,278.040276
2.462024,12,278.120599
2.35255,13,278.201325
1.883119,10,278.277783
5.996271,22,278.370818
0.772971,6,278.441342
2.165858,10,278.521537
-0.057576,3,278.590598
0.559659,5,278.662955
0.129665,3,278.735257
1.636417,12,278.822074
1.494636,8,278.896425
0.753392,5,278.966233
1.494173,8,279.039528
3.266928,13,279.120817
1.070866,6,279.201548
0.227156,3,279.294524
2.179651,9,279.394885
-0.208636,2,279.464343
5.079852,17,279.557684
3.115038,13,279.642201
2.250873,10,279.720238
0.745643,5,279.788639
0.705896,5,279.856672
2.762523,12,279.938373
0.654935,6,280.008334
1.78741,10,280.086908
1.012095,10,280.166302
2.084719,9,280.242021
1.147631,6,280.310755
1.187242,6,280.379586
7.886614,32,280.487282
6.040788,22,280.580038
-0.5,1,280.642383
1.21568,6,280.711867
2.18268,9,280.784811
1.29372,8,280.856514
1.285251,7,280.926224
0.78171,6,280.995899
1.862929,9,281.070767
2.196312,10,281.146929
0.789321,5,281.215606
-0.5,1,281.276948
-0.1628,2,281.34117
0.894006,6,281.411115
0.54889,5,281.48215
0.394658,5,281.551078
-0.033882,3,281.618619
0.38231,4,281.685157
1.306817,8,281.757691
2.058748,9,281.830412
5.617546,21,281.920089
1.793483,8,281.995183
4.673526,17,282.081045
3.93341,16,282.164375
2.178704,9,282.240666
0.912848,5,282.307564
1.233029,7,282.377589
0.013572,3,282.442491
0.405742,5,282.509956
1.447954,9,282.583618
4.554441,15,282.667562
0.946223,7,282.738991
0.000542,3,282.804243
1.306033,7,282.875448
2.401408,17,282.962385
-0.304173,2,283.025928
0.362679,4,283.092775
1.35836,8,283.164637
2.65357,12,283.244722
2.961115,11,283.321456
-0.062237,3,283.386216
1.609244,8,283.458405
1.187732,6,283.527048
1.278591,6,283.595776
0.557513,5,283.664336
0.121381,3,283.728526
3.805978,15,283.810224
0.973949,7,283.880374
1.740228,8,283.953314
0.335116,4,284.019221
1.038378,6,284.089551
8.522772,27,284.189511
0.928779,7,284.261729
0.75426,5,284.330984
4.838855,17,284.416227
1.959695,8,284.488034
1.370307,7,284.561855
1.121419,7,284.632257
-0.018482,3,284.697004
0.652908,5,284.764892
0.140559,3,284.828009
-0.009443,3,284.891958
4.698898,18,284.978467
0.732889,6,285.055281
-0.317709,2,285.117608
2.613294,11,285.193129
1.799471,10,285.268007
0.08272,4,285.3331
1.145386,10,285.406989
1.369064,7,285.4783
0.597027,4,285.543436
0.950316,6,285.611719
0.817635,5,285.677539
0.743496,6,285.747721
1.533823,10,285.826054
6.053347,27,285.925115
1.316741,7,285.997137
0.495696,4,286.061247
-0.162475,2,286.122498
1.7405,8,286.193863
-0.158272,2,286.256381
4.573476,18,286.342068
1.245553,7,286.412099
0.107814,3,286.475666
2.109645,10,286.54973
0.96011,7,286.619154
3.516558,14,286.698276
1.13672,8,286.768431
2.926814,14,286.847461
0.943967,6,286.91505
2.556854,11,286.992657
3.91723,14,287.071857
1.438515,8,287.143228
4.218648,16,287.226469
3.72083,14,287.306415
0.54379,5,287.373405
-0.173251,2,287.440211
4.821915,17,287.531067
-0.002662,4,287.598445
1.86813,11,287.674405
1.727735,8,287.745387
18.19417,55,287.915147
2.937068,11,287.996583
2.817792,12,288.074369
2.493714,13,288.15247
2.471636,10,288.226397
-0.177953,2,288.287922
0.88607,7,288.357003
3.988001,16,288.442908
2.624642,16,288.529071
1.027349,6,288.597144
3.576499,16,288.680399
0.734736,5,288.746306
1.354492,8,288.817214
3.714543,13,288.897251
0.754108,6,288.98081
1.560655,10,289.06606
0.826139,5,289.135717
6.44581,20,289.227112
0.975618,7,289.29666
2.994657,11,289.372347
0.196125,4,289.437344
2.514177,10,289.511073
1.317872,7,289.580194
-0.187022,2,289.642408
1.596602,8,289.713438
1.888923,10,289.787028
2.267163,9,289.872574
0.420786,4,289.945294
0.180642,3,290.016306
-0.043178,3,290.08665
0.361183,4,290.40299
0.822936,5,290.474686
3.847265,15,290.55941
2.154084,11,290.638968
1.620133,9,290.711737
2.314342,9,290.785031
3.742416,14,290.867747
3.62411,13,290.946946
1.25134,8,291.018158
-0.245526,2,291.079196
3.514324,13,291.15753
1.114158,8,291.231677
0.185016,4,291.303255
1.804779,9,291.378437
2.256882,10,291.453047
1.612302,8,291.523921
2.262155,10,291.599359
2.873747,11,291.680048
5.897757,19,291.771703
0.850092,5,291.842085
1.98799,8,291.915651
1.812394,8,291.993618
2.159734,11,292.070249
0.612456,7,292.139857
3.82987,15,292.220387
3.023429,12,292.302305
0.612311,6,292.379791
2.841826,11,292.459599
0.716132,5,292.532815
3.038922,12,292.613403
2.409229,11,292.689527
1.960786,9,292.761602
2.255742,10,292.835415
0.224204,4,292.900931
1.60306,8,292.972847
2.340874,11,293.053083
-0.5,1,293.114706
1.193548,6,293.183713
5.410259,18,293.269729
2.737133,11,293.344946
2.335322,10,293.420735
0.862273,7,293.493547
2.503022,12,293.577019
4.61618,17,293.667485
1.791486,8,293.741742
-0.0343,3,293.806587
1.246709,6,293.876502
6.484015,22,293.972993
2.32766,14,294.055286
2.529908,11,294.131127
0.564964,5,294.197887
6.72491,25,294.294923
1.956299,9,294.369969
0.35742,5,294.441336
4.442639,18,294.533977
4.380423,16,294.619941
9.446769,28,294.724668
2.40203,12,294.803608
7.170281,25,294.902396
0.574003,5,294.967253
1.325218,8,295.038171
0.02509,3,295.102536
1.787903,8,295.176593
4.404674,15,295.264563
8.124832,27,295.369208
0.971374,6,295.441975
0.29144,4,295.511687
1.335937,7,295.58606
1.63522,8,295.657806
2.371528,12,295.743253
0.549319,5,295.812341
-0.268974,2,295.875972
0.471427,6,295.952247
0.341301,4,296.024875
1.445675,7,296.099346
3.185596,14,296.181527
0.251609,5,296.248966
0.986096,6,296.320176
0.396539,8,296.399161
-0.5,1,296.464218
3.281331,12,296.550693
0.437664,6,296.633058
-0.177249,2,296.700369
7.39267,26,296.805161
7.394461,24,296.901616
1.263059,8,296.972302
1.999096,10,297.045569
0.134453,3,297.110073
-0.223316,2,297.173256
0.66024,7,297.243378
0.483679,4,297.311417
0.110886,4,297.377364
0.707448,5,297.447732
2.741677,10,297.526644
2.878989,12,297.610202
1.227598,7,297.684354
2.173452,10,297.760301
-0.138754,2,297.82163
0.807981,5,297.888445
2.209304,10,297.963549
2.22505,9,298.037084
2.375509,10,298.111091
4.966397,23,298.204229
1.884609,9,298.278015
3.803289,14,298.359856
2.157247,9,298.433724
1.004111,5,298.500758
5.4438,19,298.588315
-0.137783,2,298.64998
1.314485,8,298.721506
0.831815,5,298.787562
0.128169,3,298.851595
3.644253,14,298.931479
5.113954,20,299.021028
1.003958,9,299.094902
1.075748,7,299.16441
0.579712,6,299.23128
0.910371,6,299.3028
1.328363,8,299.377388
5.563032,20,299.472323
0.315952,4,299.542959
0.707318,6,299.615461
2.86497,12,299.69692
1.363277,7,299.769331
2.66689,13,299.849149
0.750975,6,299.916775
1.943418,11,299.99226
1.917472,12,300.076405
4.802298,17,300.1631
5.238973,19,300.250771
0.500732,4,300.315042
5.048886,21,300.406555
1.260599,9,300.479458
1.830148,9,300.552307
3.632146,19,300.639945
7.652985,27,300.739929
2.359017,10,300.81774
-0.032394,3,300.881338
3.398,14,300.961156
4.266593,18,301.04655
1.109746,6,301.113853
4.181458,15,301.196126
4.432078,19,301.283544
2.300259,9,301.358966
1.187242,7,301.427957
3.377105,14,301.508953
1.391818,6,301.579215
3.637055,12,301.658093
2.24291,10,301.731974
1.011208,6,301.799678
6.84187,29,301.911656
3.68447,13,301.99389
1.778444,8,302.06481
1.729997,8,302.136448
2.249488,11,302.215019
-0.109205,3,302.289604
0.426541,4,302.373438
0.284939,4,302.45171
1.627153,13,302.537284
2.567375,10,302.617106
0.228726,3,302.689423
0.884929,5,302.762448
1.961435,10,302.84207
0.324323,7,302.923822
1.948113,9,303.010122
4.731957,22,303.109501
0.89232,5,303.185342
6.413105,23,303.289533
1.254444,7,303.358942
0.475414,4,303.424448
6.37601,20,303.516554
7.665406,25,303.613065
6.92031,21,303.703791
2.844917,12,303.786562
-0.176556,5,303.858793
0.658363,5,303.927344
1.566867,8,303.999667
2.53783,11,304.074203
1.943108,9,304.146233
0.183021,3,304.208913
7.621469,27,304.30764
0.301086,4,304.373586
3.280359,13,304.451266
7.367397,23,304.542191
1.770868,8,304.612114
3.618627,17,304.699323
1.775253,8,304.773067
1.531046,7,304.843012
4.26168,14,304.92359
1.266726,7,304.993545
0.079657,3,305.061919
1.140121,7,305.132211
8.4172,26,305.229276
0.217228,4,305.293552
1.619409,7,305.363851
2.348514,10,305.438653
-0.002882,3,305.503254
2.571985,10,305.582184
1.877055,9,305.657076
0.058335,3,305.722202
4.433325,15,305.805902
2.027359,10,306.156508
6.470806,22,306.257188
1.939183,8,306.335778
1.120568,6,306.408925
3.001094,14,306.492462
-0.233689,2,306.555746
1.755391,10,306.629444
4.613233,16,306.712131
2.27974,11,306.789464
0.70685,6,306.857767
0.26259,4,306.923295
0.625126,6,306.991139
0.788543,7,307.060665
-0.042642,3,307.126409
0.428124,5,307.194623
3.543181,14,307.279578
1.308871,9,307.352915
0.137703,3,307.415065
3.280685,13,307.493576
4.22106,18,307.579409
2.044351,9,307.651716
0.32009,4,307.71721
0.700466,5,307.787289
-0.160014,2,307.848595
1.059174,6,307.918376
0.247967,3,307.983684
3.375925,14,308.063748
-0.170467,2,308.125624
1.622379,9,308.197643
0.329361,5,308.264781
3.511144,14,308.344001
-0.5,1,308.403359
-0.5,1,308.463082
5.629062,21,308.552475
3.50842,13,308.631613
1.378981,9,308.703425
2.856877,13,308.782399
1.931833,8,308.853573
5.409491,21,308.945494
0.130471,3,309.009863
4.033743,14,309.090013
0.009615,3,309.15267
0.11788,3,309.215293
9.407081,33,309.32329
2.119158,12,309.400962
3.890578,14,309.479789
-0.007697,3,309.543733
2.737235,13,309.623469
2.31994,11,309.69929
3.879775,14,309.779577
4.352913,18,309.865766
0.422437,4,309.929992
6.618141,20,310.018103
3.226653,13,310.096386
2.191972,9,310.168087
1.381726,7,310.236133
-0.183987,2,310.297036
6.994488,25,310.393619
0.892803,6,310.461047
6.976551,26,310.558053
3.8935,14,310.63786
0.160173,3,310.701097
2.552345,11,310.7758
4.070977,15,310.857818
9.29575,28,310.960456
0.900151,6,311.028906
3.83894,23,311.121095
2.936715,11,311.196726
0.982737,7,311.265956
3.994616,14,311.344386
0.06683,3,311.407285
0.481308,4,311.471442
0.727441,5,311.53751
7.557521,28,311.637772
-0.246761,2,311.699935
-0.05503,3,311.763191
1.055096,7,311.833768
1.860866,11,311.912029
0.698158,6,311.980718
2.816941,12,312.058978
3.339505,13,312.138489
1.114968,7,312.20856
1.313262,7,312.277953
0.120341,3,312.34087
2.040821,9,312.415455
4.824685,17,312.499518
0.438381,4,312.563262
1.145796,8,312.633669
0.59648,5,312.699339
0.568155,5,312.764717
0.660886,5,312.83074
2.701441,14,312.908828
0.073216,4,312.972068
1.882381,9,313.044348
0.545348,5,313.110428
8.006625,23,313.203636
1.4218,9,313.276211
2.699774,11,313.351496
5.798096,19,313.439054
0.309181,4,313.505191
0.426938,6,313.572146
1.168924,6,313.639626
2.183038,12,313.717372
1.706705,9,313.789549
3.507881,15,313.870311
-0.015767,4,313.93446
7.651744,23,314.027399
4.144742,16,314.111703
4.466321,16,314.19571
2.633645,11,314.271465
1.174469,7,314.341283
0.419592,6,314.409236
0.338835,4,314.473784
1.746255,8,314.544009
1.045098,6,314.611319
0.062933,4,314.674969
1.439014,8,314.745491
0.821977,6,314.813083
0.493896,4,314.876711
3.662034,17,314.961599
0.946812,6,315.030612
0.15097,3,315.093852
0.533127,4,315.1587
0.311688,7,315.227229
1.535723,8,315.297761
0.169305,3,315.360819
0.375175,5,315.426691
0.545142,5,315.492832
0.112954,3,315.555531
1.016165,7,315.624973
0.827964,5,315.691388
2.789924,12,315.768183
1.268648,7,315.836991
1.272285,8,315.906885
3.299493,13,315.984949
0.357099,4,316.049329
1.672573,8,316.119983
1.798847,8,316.190519
1.155439,9,316.262886
2.026267,10,316.336982
6.638345,23,316.432906
0.979087,7,316.504119
1.220666,7,316.573714
3.73783,19,316.660372
-0.152836,2,316.722976
2.137773,10,316.79714
6.448188,20,316.885588
-0.5,1,316.946387
3.961697,14,317.025153
-0.147971,3,317.088303
2.182239,9,317.159663
2.026111,10,317.233251
1.995441,8,317.304733
-0.5,1,317.368256
0.32919,5,317.440845
4.265138,15,317.526097
3.549448,13,317.604689
3.676186,14,317.689037
4.687567,17,317.775006
2.280753,12,317.853622
0.061194,4,317.919036
0.396339,4,317.983473
0.301768,4,318.047469
7.444121,26,318.146315
1.384853,8,318.217909
9.922333,32,318.324868
1.064471,7,318.39528
2.761384,16,318.482315
2.235256,9,318.558557
11.298711,34,318.667773
1.994607,9,318.741684
3.903192,18,318.827517
1.079068,6,318.894515
1.746057,8,318.964833
2.45385,12,319.041259
2.374195,9,319.112899
-0.156092,2,319.174473
0.499515,4,319.237925
3.817781,17,319.321146
-0.5,1,319.381046
-0.006838,3,319.4438
3.106655,12,319.519321
3.787142,15,319.599739
3.314316,13,319.67817
0.91699,7,319.747192
-0.198198,2,319.80762
1.96366,8,319.877794
4.246518,15,319.958557
0.376588,4,320.023514
5.006143,17,320.106923
7.120273,23,320.201349
0.428286,5,320.267346
1.624395,8,320.337548
2.301015,10,320.41316
5.889308,20,320.504914
10.80916,33,320.613212
2.420295,11,320.688499
1.825983,9,320.761343
3.285588,12,320.837927
2.912711,11,320.914016
0.740054,5,320.979255
5.055711,18,321.064163
5.046703,20,321.153139
-0.5,1,321.214017
2.403693,10,321.288811
-0.196203,2,321.609646
2.915208,12,321.693281
0.871254,5,321.765593
2.366446,11,321.844699
-0.19449,2,321.90773
-0.164033,2,321.969769
2.422935,10,322.044766
0.515883,5,322.112248
1.564475,8,322.183104
0.704233,5,322.248912
0.335041,5,322.315277
8.402223,27,322.415526
-0.035846,4,322.48001
0.232337,6,322.547797
8.763566,30,322.653657
-0.166955,2,322.718453
1.344124,9,322.790622
1.456103,7,322.859707
2.29561,10,322.933291
1.098951,6,323.001408
1.247129,6,323.069371
0.588112,5,323.136827
1.220805,8,323.206856
-0.164275,2,323.268771
-0.32355,3,323.332107
0.19376,6,323.399962
1.016991,7,323.469159
-0.147903,2,323.529692
2.305373,13,323.608472
0.177772,3,323.671231
0.387042,6,323.739682
-0.174771,2,323.80027
3.311573,14,323.880237
0.765337,6,323.94755
0.532507,6,324.017523
0.289827,5,324.08669
1.330307,7,324.156214
5.052122,17,324.242029
1.452224,8,324.31631
5.570539,21,324.407225
1.507063,8,324.477258
8.794619,31,324.582254
-0.237526,2,324.646529
3.456515,14,324.72623
1.795149,8,324.796472
3.304169,14,324.877269
0.179243,3,324.942179
7.106178,21,325.033323
3.076311,12,325.111171
2.026937,9,325.185567
1.84857,9,325.26296
1.916294,8,325.33887
3.012996,11,325.418585
2.157494,9,325.490731
6.57953,22,325.582612
5.057769,18,325.667236
1.946635,10,325.740862
6.981279,23,325.834257
1.194017,7,325.903856
2.182272,10,325.977301
2.285255,10,326.050413
5.722629,21,326.140708
1.045576,7,326.210563
2.804069,12,326.287817
2.505529,10,326.359876
4.111874,16,326.442381
4.055578,15,326.523728
0.894421,10,326.598221
3.627284,15,326.679961
2.010505,10,326.753097
3.549572,14,326.83267
7.849635,32,326.938511
0.176725,3,327.001571
10.202919,31,327.105715
2.873531,11,327.184047
10.357768,37,327.301517
6.313402,22,327.395805
1.122273,7,327.469321
1.311052,6,327.537389
6.897903,24,327.632291
0.94593,6,327.699103
0.763646,5,327.766537
5.319942,17,327.854195
-0.5,1,327.914276
3.560114,13,327.992252
0.687578,6,328.060625
1.095605,7,328.130008
4.125118,16,328.211279
6.941941,23,328.30526
1.280202,7,328.376224
0.371965,4,328.44363
2.639129,12,328.520339
16.109194,49,328.652277
1.081634,7,328.720925
